target_id,ens_gene,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,,,,
PA2764,PA2764,0.331363946,0.67913917,0.550925123,0.567162864,5.888681088,0.477064004,0.002638952,0.479871619,0.184856541,0.479871619,,,,
PA2829,PA2829,0.333128375,0.67913917,-0.497639207,0.514179429,3.997978442,0.196983343,0.024851849,0.128510537,0.371718879,0.371718879,,,,
PA2860,PA2860,0.333251842,0.67913917,0.427093324,0.441401505,4.329316511,0.111163284,0.013707371,0.056843468,0.278545561,0.278545561,,,,
PA2870,PA2870,0.33220904,0.67913917,0.305403377,0.314954709,5.479146525,0.074236219,0.004575051,0.053243515,0.144219652,0.144219652,,,,
PA3005,nagZ,0.333231141,0.67913917,0.340146182,0.351526467,5.868708923,0.051287294,0.003201542,0.017520292,0.182154743,0.182154743,,,,
PA3152,hisH2,0.331867348,0.67913917,-0.751230968,0.774178022,3.952042062,0.888526322,0.029802389,0.869225026,0.38403913,0.869225026,,,,
PA3208,PA3208,0.331566904,0.67913917,-0.324688225,0.334398282,4.915396999,0.094247149,0.007619381,0.070656139,0.160113936,0.160113936,,,,
PA3523,mexP,0.332572941,0.67913917,-1.013058336,1.045527853,4.329108647,1.619640348,0.0295713,1.610121438,0.278601609,1.610121438,,,,
PA4131,PA4131,0.333267642,0.67913917,-0.886107627,0.915823314,4.609962013,1.242034829,0.020524181,1.237574332,0.212209096,1.237574332,,,,
PA4459,lptC,0.332956692,0.67913917,0.355296425,0.3669752,5.995145716,0.155706447,0.002555566,0.144739161,0.19945063,0.19945063,,,,
PA4956,rhdA,0.333348083,0.67913917,-0.300760063,0.310897803,5.33981333,0.084985272,0.006069598,0.06624076,0.138916568,0.138916568,,,,
PA4985,PA4985,0.33324666,0.67913917,-1.433565924,1.481576362,4.221748414,3.250615596,0.06375528,3.228847493,0.308720165,3.228847493,,,,
PA5049,rpmE,0.332429162,0.67913917,0.643937795,0.664379027,5.048772191,0.654076156,0.007531215,0.654568023,0.146640702,0.654568023,,,,
PA0678,hxcU,0.334025284,0.679221102,-1.433060444,1.483441431,3.383752047,3.256816846,0.173071154,3.127826565,0.541362881,3.127826565,,,,
PA0834,PA0834,0.333710747,0.679221102,-0.328942458,0.340285338,4.871903476,0.040129988,0.008451838,0.001134469,0.165239328,0.165239328,,,,
PA1255,lhpK,0.334508304,0.679221102,-0.903465236,0.936162693,4.581846563,1.296555535,0.020195554,1.294405327,0.218682273,1.294405327,,,,
PA1765,PA1765,0.334214162,0.679221102,-0.34712149,0.359465404,4.876972162,0.191206451,0.008794041,0.185029024,0.164631458,0.185029024,,,,
PA2544,PA2544,0.333549901,0.679221102,0.298961645,0.309167812,5.34099526,0.071941184,0.004430548,0.051979157,0.138946556,0.138946556,,,,
PA2726,PA2726,0.333929833,0.679221102,0.404692294,0.418837031,4.608085141,0.259642106,0.01087602,0.252260669,0.212639339,0.252260669,,,,
PA4299,tadD,0.33430793,0.679221102,-1.178272739,1.22040977,3.770936915,2.203778001,0.073279846,2.160820162,0.433459128,2.160820162,,,,
PA4500,dppA3,0.333982747,0.679221102,-0.589424229,0.610092465,6.94560573,0.550881656,0.001000523,0.557318701,0.417088595,0.557318701,,,,
PA5552,glmU,0.334462637,0.679221102,0.478882923,0.496167372,6.757648688,0.310045532,0.001242098,0.300316497,0.368030993,0.368030993,,,,
PA0867,mliC,0.335837621,0.679282204,0.664007584,0.689933856,5.514903285,0.703482292,0.004051097,0.709961992,0.145913943,0.709961992,,,,
PA1028,amaA,0.335385053,0.679282204,0.352303489,0.365716584,5.983686246,0.086477516,0.002853745,0.058698994,0.197769184,0.197769184,,,,
PA1717,pscD,0.335810624,0.679282204,-0.805082873,0.836470718,4.476104246,1.034067444,0.019970276,1.029554616,0.242332327,1.029554616,,,,
PA2012,liuD,0.334887901,0.679282204,0.476961759,0.494611863,6.748078913,0.329389768,0.001368701,0.325058815,0.365592642,0.365592642,,,,
PA3251,PA3251,0.335480716,0.679282204,-0.365704286,0.379702736,4.636762936,0.100070842,0.010139225,0.064796968,0.206122026,0.206122026,,,,
PA3257,algO,0.335918082,0.679282204,0.780723428,0.811341965,8.802762279,0.972789662,0.00017626,0.987237416,0.923170396,0.987237416,,,,
PA3491,PA3491,0.335727471,0.679282204,-0.734453854,0.762956786,4.933579308,0.860350408,0.011650026,0.861504561,0.158048163,0.861504561,,,,
PA3643,lpxB,0.33579174,0.679282204,-0.392138241,0.407410652,4.509501718,0.14732948,0.013869502,0.112627698,0.235105657,0.235105657,,,,
PA3897,PA3897,0.335679802,0.679282204,-0.392047914,0.407222471,4.50385337,0.080536631,0.012407146,0.030625555,0.236338065,0.236338065,,,,
PA4507,PA4507,0.336031871,0.679282204,0.554842546,0.576738238,5.584419039,0.49150747,0.005784415,0.493156078,0.150054299,0.493156078,,,,
PA5087,tli5b2,0.335801797,0.679282204,-0.371338136,0.385808485,4.932856606,0.219985428,0.008555901,0.21471638,0.158129219,0.21471638,,,,
PA5345,recG,0.335673787,0.679282204,-0.33626831,0.349279521,5.852398936,0.067188642,0.00304155,0.038540612,0.179952725,0.179952725,,,,
PA4885,irlR,0.336158886,0.679287376,-0.430541722,0.447649792,4.315866746,0.19569317,0.018391262,0.156712885,0.282194242,0.282194242,,,,
PA0514,nirL,0.336583934,0.679427727,-1.160581489,1.207760447,2.790297714,2.154507173,0.231393562,1.956634383,0.700925211,1.956634383,,,,
PA0858,PA0858,0.336759224,0.679427727,0.469829454,0.489105961,5.9803915,0.353291484,0.002379921,0.356457041,0.19729316,0.356457041,,,,
PA1724,pscK,0.33691402,0.679427727,-1.113052274,1.159090681,2.851737088,1.983855057,0.214722706,1.800514104,0.685251807,1.800514104,,,,
PA3728,PA3728,0.336754038,0.679427727,0.626565912,0.652266116,6.421923715,0.628316756,0.002529807,0.635646823,0.285636947,0.635646823,,,,
PA4264,rpsJ,0.336970273,0.679427727,0.732708804,0.763104168,6.935179618,0.859852222,0.001211277,0.872280679,0.41431279,0.872280679,,,,
PA5302,dadX,0.336975239,0.679427727,0.326962261,0.340529317,5.779278279,0.090906104,0.003615455,0.069928054,0.170324868,0.170324868,,,,
PA1750,PA1750,0.337138028,0.679450222,0.519713534,0.541461064,5.914304252,0.432846748,0.00288413,0.436885996,0.188310108,0.436885996,,,,
PA4549,fimT,0.33723537,0.679450222,-0.568477733,0.592385151,3.563388091,0.246047606,0.035210727,0.151161181,0.491169524,0.491169524,,,,
PA1335,aauR,0.337587108,0.67990791,-0.296859411,0.309569175,5.30220127,0.105828017,0.005597356,0.0936406,0.138152256,0.138152256,,,,
PA2719,PA2719,0.337821976,0.680129968,-0.360242438,0.375848568,4.663265274,0.144863325,0.011639212,0.120774464,0.200254007,0.200254007,,,,
PA2404,fpvH,0.338053367,0.680344866,0.561013207,0.585597391,6.511020609,0.505929911,0.001680788,0.512705669,0.307158026,0.512705669,,,,
PA1442,PA1442,0.338436911,0.68056072,-0.639477628,0.668030401,4.811963333,0.658197031,0.009295599,0.660101326,0.172809637,0.660101326,,,,
PA1996,ppiC1,0.338534693,0.68056072,0.532116459,0.555988077,3.74624403,0.208934708,0.023403292,0.131584621,0.440280821,0.440280821,,,,
PA5181,PA5181,0.338504327,0.68056072,0.653748088,0.68303336,7.948466987,0.598084577,0.000386816,0.586948945,0.699415041,0.699415041,,,,
PA0001,dnaA,0.339074349,0.68089323,0.589094456,0.616210288,7.349093841,0.559767826,0.000487142,0.569085536,0.528311124,0.569085536,,,,
PA0340,PA0340,0.338931725,0.68089323,-0.366018025,0.38275268,4.621641879,0.073109236,0.010207586,0.030940511,0.209541835,0.209541835,,,,
PA4712,PA4712,0.339036701,0.68089323,0.481018127,0.503120021,4.033255076,0.211971401,0.017369671,0.160827666,0.362324963,0.362324963,,,,
PA3855,PA3855,0.339504782,0.681506841,0.317507166,0.332418045,4.932414086,0.099505649,0.007573739,0.079004272,0.158178896,0.158178896,,,,
PA0483,PA0483,0.340012458,0.681954584,0.455636463,0.477535957,6.01940727,0.335930084,0.002308182,0.339752703,0.203141263,0.339752703,,,,
PA1597,PA1597,0.340059722,0.681954584,0.301951429,0.316495255,5.08525721,0.050399472,0.006425533,0.022383308,0.143828336,0.143828336,,,,
PA3383,PA3383,0.340102671,0.681954584,-0.693513469,0.726981968,3.806101865,0.778491617,0.039874571,0.7528796,0.423773834,0.7528796,,,,
PA0556,PA0556,0.340451383,0.682403103,-0.379540725,0.398144522,4.558019324,0.226412748,0.013605812,0.215390936,0.224172778,0.224172778,,,,
PA2938,PA2938,0.34071542,0.682431105,-0.480482498,0.504309809,5.126971909,0.37445309,0.008100627,0.373391949,0.14120692,0.373391949,,,,
PA3940,PA3940,0.340637234,0.682431105,0.57870857,0.607308603,5.037543205,0.54305957,0.007111865,0.546123744,0.147594805,0.546123744,,,,
PA3548,algI,0.341595282,0.683691621,0.414613298,0.435967916,5.272818787,0.279652885,0.006078334,0.279023702,0.1378407,0.279023702,,,,
PA4509,PA4509,0.341492718,0.683691621,-0.338982371,0.356365908,4.758806892,0.113875804,0.009221858,0.090032004,0.181273133,0.181273133,,,,
PA3128,PA3128,0.342149493,0.684549829,-0.304939755,0.321013981,5.032249086,0.052674687,0.006516761,0.024456003,0.148058203,0.148058203,,,,
PA1535,PA1535,0.342437397,0.684623925,-0.382922698,0.403348129,4.539063863,0.239216593,0.015036254,0.228998316,0.228502145,0.228998316,,,,
PA3700,lysS,0.342354702,0.684623925,0.447465002,0.471252431,6.251195052,0.326562103,0.002185586,0.330932694,0.246523872,0.330932694,,,,
PA2812,PA2812,0.342586789,0.684671803,0.3166757,0.333670716,4.923024332,0.039705029,0.007763393,0.004261581,0.159240827,0.159240827,,,,
PA4482,gatC,0.343219168,0.685684561,0.570897351,0.602324354,4.855944469,0.533130689,0.009174356,0.535017585,0.167166168,0.535017585,,,,
PA1485,PA1485,0.343459303,0.685913237,-0.323706485,0.341696004,4.862769889,0.102351121,0.008794311,0.079849882,0.166339928,0.166339928,,,,
PA0111,PA0111,0.34451715,0.686268104,0.647248166,0.684717524,4.503268178,0.688284763,0.019228239,0.684028894,0.236465101,0.684028894,,,,
PA0335,PA0335,0.343860796,0.686268104,0.399658619,0.422220213,5.38445721,0.261841994,0.004592076,0.262812787,0.140267464,0.262812787,,,,
PA1265,PA1265,0.344366217,0.686268104,-1.190842779,1.259386928,3.831666472,2.328698479,0.050746004,2.328337149,0.416756658,2.328337149,,,,
PA1694,pscQ,0.344426113,0.686268104,-0.710680405,0.751680024,4.215936197,0.829547421,0.022901479,0.824632808,0.310397789,0.824632808,,,,
PA2032,PA2032,0.344498654,0.686268104,-0.302895337,0.320417739,5.583231046,0.031645938,0.00403405,0.001118778,0.149967241,0.149967241,,,,
PA3737,dsbC,0.344152218,0.686268104,0.695866259,0.735593548,6.510341635,0.794586397,0.001824629,0.809822173,0.306993578,0.809822173,,,,
PA3868,PA3868,0.344515662,0.686268104,-0.340057728,0.359742645,4.742509934,0.063167473,0.009916968,0.025677651,0.184205188,0.184205188,,,,
PA0572,PA0572,0.344766675,0.686338736,-0.396639904,0.419818562,6.32205001,0.132301006,0.002140514,0.104239539,0.262230923,0.262230923,,,,
PA2000,dhcB,0.344929856,0.686338736,-0.465709675,0.493091357,5.044456296,0.356832554,0.007227028,0.357481601,0.147002716,0.357481601,,,,
PA5145,PA5145,0.344815188,0.686338736,-0.569692721,0.603044795,5.127838379,0.533760569,0.009511034,0.535983504,0.141159736,0.535983504,,,,
PA1371,PA1371,0.345338986,0.686402107,0.349737315,0.370614522,6.022788909,0.099355886,0.002363069,0.075963217,0.203669617,0.203669617,,,,
PA4145,PA4145,0.345332018,0.686402107,-0.306812934,0.325123118,4.998073337,0.121205406,0.007312109,0.108894332,0.151245454,0.151245454,,,,
PA4335,PA4335,0.345232065,0.686402107,0.533981023,0.565731059,4.774878024,0.469602678,0.008471021,0.471606426,0.178529377,0.471606426,,,,
PA0041,PA0041,0.347269122,0.686610759,-0.818964777,0.871332297,6.160993954,1.112274958,0.005020111,1.133809847,0.228021106,1.133809847,,,,
PA0192,PA0192,0.349878378,0.686610759,-1.123858414,1.202212333,4.962004657,2.113294712,0.016184375,2.151787364,0.154938254,2.151787364,,,,
PA0195.1,pntAB,0.348952866,0.686610759,0.674119416,0.71973452,3.511384046,0.757952431,0.047958864,0.729067804,0.505707179,0.729067804,,,,
PA0468,PA0468,0.350918061,0.686610759,-0.288204674,0.308963952,5.256804664,0.029812431,0.005398399,0.000718914,0.137789686,0.137789686,,,,
PA0516,nirF,0.353058466,0.686610759,-0.914294222,0.984516627,3.800410168,1.413907765,0.048657827,1.405251658,0.425338969,1.405251658,,,,
PA0633,PA0633,0.353256444,0.686610759,0.465040341,0.500963761,4.049667188,0.272609,0.018547907,0.241114899,0.357899127,0.357899127,,,,
PA0649,trpG,0.349422943,0.686610759,0.402382997,0.430029976,5.938433992,0.270484559,0.002976495,0.274412176,0.191523593,0.274412176,,,,
PA0825,PA0825,0.351820274,0.686610759,-0.53867148,0.578554507,3.635993624,0.129828237,0.031184479,0.022288205,0.470903497,0.470903497,,,,
PA0854,fumC2,0.348376892,0.686610759,0.404545649,0.43140389,6.388115834,0.160063755,0.001576727,0.137131524,0.277587247,0.277587247,,,,
PA1136,PA1136,0.349843863,0.686610759,-0.289609797,0.309778818,5.308671305,0.047080963,0.005688286,0.021710229,0.138256087,0.138256087,,,,
PA1192,PA1192,0.349901162,0.686610759,0.380275736,0.406807291,5.667752654,0.241973497,0.004009291,0.244228968,0.157409354,0.244228968,,,,
PA1236,PA1236,0.352660192,0.686610759,-0.759222137,0.81685821,4.37008408,0.973634279,0.021005446,0.979880558,0.267780206,0.979880558,,,,
PA1334,PA1334,0.34745684,0.686610759,-1.000633391,1.065032023,4.449006293,1.661532007,0.025550418,1.675889398,0.248442723,1.675889398,,,,
PA1379,PA1379,0.346539508,0.686610759,-0.621879551,0.660644372,4.309036797,0.639761437,0.021661933,0.633014547,0.284063661,0.633014547,,,,
PA1492,PA1492,0.35139351,0.686610759,-0.689716516,0.74012674,4.404277393,0.80005777,0.016528811,0.805152575,0.259138004,0.805152575,,,,
PA1663,sfa2,0.352295182,0.686610759,-0.745472675,0.801457179,4.593509249,0.937519184,0.016578229,0.946922185,0.215991657,0.946922185,,,,
PA1709,popD,0.351169039,0.686610759,0.292518988,0.313752457,5.456187891,0.07793673,0.004492861,0.060840292,0.143168045,0.143168045,,,,
PA1758,pabB,0.3492902,0.686610759,0.344092038,0.367632677,6.000210142,0.057414484,0.002524252,0.024844103,0.200206425,0.200206425,,,,
PA1842,PA1842,0.349653133,0.686610759,0.480057129,0.513286084,4.312832524,0.385291579,0.014171346,0.38102256,0.283023401,0.38102256,,,,
PA1853,PA1853,0.35092029,0.686610759,-0.310680699,0.333060459,4.931169742,0.048842048,0.008075138,0.016781486,0.158318767,0.158318767,,,,
PA1858,str,0.349546894,0.686610759,-0.388847659,0.415671555,4.470820121,0.239087233,0.01567338,0.226484723,0.243500883,0.243500883,,,,
PA1913,PA1913,0.353407157,0.686610759,-0.431387152,0.464856446,4.226269433,0.092188654,0.016720059,0.02873018,0.307417214,0.307417214,,,,
PA1946,rbsB,0.351871756,0.686610759,0.392955464,0.422094853,6.130552737,0.260121077,0.002255175,0.264990923,0.222215195,0.264990923,,,,
PA2373,vgrG3,0.350999264,0.686610759,-0.566079443,0.60695625,4.388231939,0.538208848,0.020912932,0.531680902,0.263146166,0.531680902,,,,
PA2435,PA2435,0.346524752,0.686610759,0.539885987,0.573522196,7.222056365,0.393403448,0.000776703,0.381673777,0.49261486,0.49261486,,,,
PA2437,PA2437,0.351788922,0.686610759,0.435112778,0.467297936,6.143204137,0.318837772,0.002200546,0.325350496,0.224599458,0.325350496,,,,
PA2680,PA2680,0.352845935,0.686610759,-0.73557479,0.791721059,4.441416984,0.914507764,0.019808424,0.92042493,0.250205442,0.92042493,,,,
PA2772,PA2772,0.350426345,0.686610759,-0.424944523,0.455088375,4.282170742,0.271941538,0.019142709,0.253067521,0.291515435,0.291515435,,,,
PA2810,copS,0.351330349,0.686610759,-0.645595977,0.692690663,4.788747463,0.700822674,0.011748915,0.707981617,0.176286789,0.707981617,,,,
PA2975,rluC,0.349161807,0.686610759,0.394449856,0.421323401,6.331939883,0.11142593,0.00177865,0.079157254,0.264491462,0.264491462,,,,
PA3024,PA3024,0.350103696,0.686610759,0.608969692,0.65173095,6.576058376,0.620957103,0.001601485,0.635528362,0.322857735,0.635528362,,,,
PA3030,mobA,0.349550394,0.686610759,-0.357479929,0.38214276,4.628697995,0.075916849,0.011108955,0.035865143,0.207940678,0.207940678,,,,
PA3107,metZ,0.351807556,0.686610759,0.389845106,0.418698029,6.316731938,0.14221494,0.001940395,0.118836077,0.261021663,0.261021663,,,,
PA3167,serC,0.350393741,0.686610759,0.783878649,0.839427033,6.762987614,1.029905014,0.001317245,1.055639371,0.369393985,1.055639371,,,,
PA3239,PA3239,0.350948588,0.686610759,0.53814468,0.576943608,6.214440315,0.486316622,0.002074275,0.497221616,0.238762969,0.497221616,,,,
PA3340,PA3340,0.350126817,0.686610759,-0.349661669,0.374232528,6.045959422,0.117888523,0.002694793,0.09881713,0.207380185,0.207380185,,,,
PA3473,PA3473,0.348036223,0.686610759,-0.540731331,0.576223726,4.220864524,0.48615765,0.020695541,0.477355132,0.308975111,0.477355132,,,,
PA3610,potD,0.349148999,0.686610759,-0.462196938,0.493672916,4.092494646,0.121991753,0.019566654,0.052813284,0.346002768,0.346002768,,,,
PA3651,cdsA,0.353650583,0.686610759,-0.362176469,0.390473447,4.589692297,0.129228761,0.011832469,0.10051406,0.216871801,0.216871801,,,,
PA3663,PA3663,0.351434002,0.686610759,0.470737578,0.505185468,4.600734896,0.372732988,0.010553858,0.372264677,0.214327709,0.372264677,,,,
PA3706,wspC,0.346542218,0.686610759,0.318058008,0.337886031,5.754442908,0.036024037,0.004034316,0.003060394,0.167216139,0.167216139,,,,
PA3753,PA3753,0.345657002,0.686610759,0.628354568,0.666302685,5.672367134,0.651199961,0.003513018,0.662425885,0.157882188,0.662425885,,,,
PA3764,PA3764,0.34772747,0.686610759,-0.327182788,0.348435107,5.846761079,0.095125608,0.002916593,0.0758472,0.179193943,0.179193943,,,,
PA3801,PA3801,0.353746694,0.686610759,0.357328976,0.38532415,5.55918294,0.21647484,0.003177713,0.219534338,0.148323901,0.219534338,,,,
PA3876,narK2,0.352925514,0.686610759,-0.432577182,0.465672674,5.272750957,0.316358152,0.007866044,0.317410515,0.1378403,0.317410515,,,,
PA4083,cupB4,0.352993491,0.686610759,-1.236368595,1.331148268,3.679695856,2.584929044,0.070988611,2.586944957,0.458737312,2.586944957,,,,
PA4290,PA4290,0.348823288,0.686610759,-0.34588142,0.369186633,5.589483655,0.199448711,0.00451247,0.199935685,0.150431482,0.199935685,,,,
PA4344,PA4344,0.353598419,0.686610759,0.376521371,0.405895133,5.284989114,0.240231533,0.005937156,0.241189132,0.13793684,0.241189132,,,,
PA4448,hisD,0.352304351,0.686610759,-0.298833494,0.321281809,5.599446996,0.086749227,0.00363136,0.071317127,0.151201641,0.151201641,,,,
PA4950,PA4950,0.352808363,0.686610759,0.3643696,0.392151251,6.163985719,0.182842613,0.002069592,0.176696722,0.228604313,0.228604313,,,,
PA4962,PA4962,0.350368604,0.686610759,-0.583979748,0.625329969,4.005233096,0.571554787,0.033460811,0.553095544,0.369782582,0.553095544,,,,
PA4987,PA4987,0.345829437,0.686610759,-0.501228172,0.531688811,3.911023022,0.266164844,0.028917279,0.209577646,0.395122209,0.395122209,,,,
PA4997,msbA,0.352972242,0.686610759,0.38726898,0.416938509,6.307653909,0.17160407,0.001788589,0.156475026,0.258967992,0.258967992,,,,
PA5000,wapR,0.350525084,0.686610759,0.393724748,0.421740424,6.334498807,0.127117035,0.001718708,0.099045394,0.26507877,0.26507877,,,,
PA5028,PA5028,0.349080252,0.686610759,0.650900491,0.695128165,6.493861233,0.706945234,0.001775272,0.723029477,0.303000474,0.723029477,,,,
PA5135,PA5135,0.35317116,0.686610759,-0.754375135,0.812505124,4.209384882,0.962922046,0.026947981,0.963298884,0.31229177,0.963298884,,,,
PA5144,PA5144,0.353340656,0.686610759,-0.872115425,0.939648929,3.568629786,1.287703727,0.067897581,1.256512584,0.489704882,1.256512584,,,,
PA5151,PA5151,0.348659373,0.686610759,-0.292925781,0.312556572,5.416574788,0.102994649,0.005061126,0.091505119,0.14147629,0.14147629,,,,
PA5187,PA5187,0.34613101,0.686610759,-0.294436686,0.312525545,5.411457062,0.137559416,0.005235782,0.134203627,0.141272542,0.141272542,,,,
PA5211,PA5211,0.348858834,0.686610759,-0.450927636,0.481346277,4.154286496,0.287211075,0.019267316,0.263495629,0.328274042,0.328274042,,,,
PA5213,gcvP1,0.35207632,0.686610759,0.454009774,0.487883812,6.708606648,0.120560747,0.001445237,0.071958868,0.355600684,0.355600684,,,,
